node_key,node_type,source,node_id,name
effect/phenotype|HPO|31154,effect/phenotype,HPO,31154,Beaded vitreous appearance
effect/phenotype|HPO|31155,effect/phenotype,HPO,31155,Increased Arden ratio of electrooculogram
effect/phenotype|HPO|31156,effect/phenotype,HPO,31156,Decreased platelet glycoprotein Ib
effect/phenotype|HPO|31157,effect/phenotype,HPO,31157,Carotid cavernous fistula
effect/phenotype|HPO|31158,effect/phenotype,HPO,31158,Widened atrophic scar
effect/phenotype|HPO|31159,effect/phenotype,HPO,31159,Thinning of Descemet membrane
effect/phenotype|HPO|3116,effect/phenotype,HPO,3116,Abnormal echocardiogram
effect/phenotype|HPO|31160,effect/phenotype,HPO,31160,Myelokathexis
effect/phenotype|HPO|31161,effect/phenotype,HPO,31161,Reduced brain glutamate level by MRS
effect/phenotype|HPO|31162,effect/phenotype,HPO,31162,Impaired oropharyngeal swallow response
effect/phenotype|HPO|31163,effect/phenotype,HPO,31163,Low femoral bone density
effect/phenotype|HPO|31164,effect/phenotype,HPO,31164,Growth arrest lines
effect/phenotype|HPO|31165,effect/phenotype,HPO,31165,Multifocal seizures
effect/phenotype|HPO|31166,effect/phenotype,HPO,31166,Eyelid myokymia
effect/phenotype|HPO|31167,effect/phenotype,HPO,31167,Triggered by ingestion of potassium-rich food
effect/phenotype|HPO|31169,effect/phenotype,HPO,31169,Postterm pregnancy
effect/phenotype|HPO|3117,effect/phenotype,HPO,3117,Abnormal circulating hormone level
effect/phenotype|HPO|31170,effect/phenotype,HPO,31170,Female fetal virilization
effect/phenotype|HPO|31171,effect/phenotype,HPO,31171,Femoral spur
effect/phenotype|HPO|31172,effect/phenotype,HPO,31172,Sectoral retinitis pigmentosa
effect/phenotype|HPO|31173,effect/phenotype,HPO,31173,Tibial spur
effect/phenotype|HPO|31174,effect/phenotype,HPO,31174,Double-layered patella
effect/phenotype|HPO|31175,effect/phenotype,HPO,31175,Absent cervical vertebra
effect/phenotype|HPO|31176,effect/phenotype,HPO,31176,Absent thoracic vertebra
effect/phenotype|HPO|31177,effect/phenotype,HPO,31177,Finger flexor weakness
effect/phenotype|HPO|31178,effect/phenotype,HPO,31178,Fixed head retroflexion
effect/phenotype|HPO|31179,effect/phenotype,HPO,31179,Nuchal rigidity
effect/phenotype|HPO|31180,effect/phenotype,HPO,31180,Erythema migrans
effect/phenotype|HPO|31181,effect/phenotype,HPO,31181,Necrolytic migratory erythema
effect/phenotype|HPO|31185,effect/phenotype,HPO,31185,Increased NT-proBNP level
effect/phenotype|HPO|31186,effect/phenotype,HPO,31186,Abnormal circulating deoxycorticosterone level
effect/phenotype|HPO|31187,effect/phenotype,HPO,31187,Abnormality of circulating pregnenolone level
effect/phenotype|HPO|31188,effect/phenotype,HPO,31188,Genital edema
effect/phenotype|HPO|31189,effect/phenotype,HPO,31189,Wrist drop
effect/phenotype|HPO|3119,effect/phenotype,HPO,3119,Abnormal circulating lipid concentration
effect/phenotype|HPO|31190,effect/phenotype,HPO,31190,Superficial dermal perivascular inflammatory infiltrate
effect/phenotype|HPO|31191,effect/phenotype,HPO,31191,Deep dermal perivascular inflammatory infiltrate
effect/phenotype|HPO|31192,effect/phenotype,HPO,31192,Abnormal morphology of left ventricular trabeculae
effect/phenotype|HPO|31193,effect/phenotype,HPO,31193,Abnormal morphology of right ventricular trabeculae
effect/phenotype|HPO|31194,effect/phenotype,HPO,31194,Increased density of left ventricular trabeculae
effect/phenotype|HPO|31195,effect/phenotype,HPO,31195,Apical hypertrabeculation of the left ventricle
effect/phenotype|HPO|31196,effect/phenotype,HPO,31196,Thin myocardium compact layer
effect/phenotype|HPO|31197,effect/phenotype,HPO,31197,Cellular urinary casts
effect/phenotype|HPO|31198,effect/phenotype,HPO,31198,Renal tubular epithelial cell casts
effect/phenotype|HPO|31199,effect/phenotype,HPO,31199,Acellular urinary casts
effect/phenotype|HPO|31200,effect/phenotype,HPO,31200,Hyaline casts
effect/phenotype|HPO|31201,effect/phenotype,HPO,31201,Granular casts
effect/phenotype|HPO|31202,effect/phenotype,HPO,31202,Waxy casts
effect/phenotype|HPO|31203,effect/phenotype,HPO,31203,Fatty casts
effect/phenotype|HPO|31204,effect/phenotype,HPO,31204,Bacterial cell casts
effect/phenotype|HPO|31205,effect/phenotype,HPO,31205,Reduced lysosomal acid lipase activity
effect/phenotype|HPO|31206,effect/phenotype,HPO,31206,Striatal T2 hyperintensity
effect/phenotype|HPO|31207,effect/phenotype,HPO,31207,Hepatic hemangioma
effect/phenotype|HPO|31208,effect/phenotype,HPO,31208,Increased pituitary glycoprotein hormone alpha subunit level
effect/phenotype|HPO|31209,effect/phenotype,HPO,31209,Decreased circulating lipoprotein lipase concentration
effect/phenotype|HPO|3121,effect/phenotype,HPO,3121,Limb joint contracture
effect/phenotype|HPO|31210,effect/phenotype,HPO,31210,Abnormal circulating hyaluronic acid concentration
effect/phenotype|HPO|31211,effect/phenotype,HPO,31211,Elevated cholesterol ester level
effect/phenotype|HPO|31212,effect/phenotype,HPO,31212,Abnormal circulating progesterone level
effect/phenotype|HPO|31213,effect/phenotype,HPO,31213,Elevated circulating 17-hydroxyprogesterone
effect/phenotype|HPO|31214,effect/phenotype,HPO,31214,Decreased circulating dehydroepiandrosterone level
effect/phenotype|HPO|31215,effect/phenotype,HPO,31215,Decreased circulating dehydroepiandrosterone-sulfate level
effect/phenotype|HPO|31216,effect/phenotype,HPO,31216,Increased circulating progesterone
effect/phenotype|HPO|31217,effect/phenotype,HPO,31217,Hot flashes
effect/phenotype|HPO|31218,effect/phenotype,HPO,31218,Inappropriate antidiuretic hormone secretion
effect/phenotype|HPO|31219,effect/phenotype,HPO,31219,Reduced radioactive iodine uptake
effect/phenotype|HPO|31220,effect/phenotype,HPO,31220,Increased radioactive iodine uptake
effect/phenotype|HPO|31221,effect/phenotype,HPO,31221,Abnormal radioactive iodine uptake test result
effect/phenotype|HPO|31222,effect/phenotype,HPO,31222,Increased circulating thyroxine-binding globulin level
effect/phenotype|HPO|31223,effect/phenotype,HPO,31223,Focal pancreatic islet hyperplasia
effect/phenotype|HPO|31224,effect/phenotype,HPO,31224,Diffuse pancreatic islet hyperplasia
effect/phenotype|HPO|31225,effect/phenotype,HPO,31225,Intrapulmonary shunt
effect/phenotype|HPO|31226,effect/phenotype,HPO,31226,Perinephric fluid collection
effect/phenotype|HPO|31227,effect/phenotype,HPO,31227,Nasopharyngeal teratoma
effect/phenotype|HPO|31228,effect/phenotype,HPO,31228,Abnormal incisura morphology
effect/phenotype|HPO|31229,effect/phenotype,HPO,31229,Increased incisura length
effect/phenotype|HPO|31230,effect/phenotype,HPO,31230,Decreased incisura length
effect/phenotype|HPO|31231,effect/phenotype,HPO,31231,Narrow incisura width
effect/phenotype|HPO|31232,effect/phenotype,HPO,31232,Increased incisura width
effect/phenotype|HPO|31233,effect/phenotype,HPO,31233,Horizontal inferior border of scapula
effect/phenotype|HPO|31234,effect/phenotype,HPO,31234,Neutrophilic infiltration of the skin
effect/phenotype|HPO|31235,effect/phenotype,HPO,31235,Predominantly epidermal neutrophilic infiltrate
effect/phenotype|HPO|31236,effect/phenotype,HPO,31236,Predominantly dermal neutrophilic infiltrate
effect/phenotype|HPO|31237,effect/phenotype,HPO,31237,Internally nucleated skeletal muscle fibers
effect/phenotype|HPO|31238,effect/phenotype,HPO,31238,Necklace skeletal muscle fibers
effect/phenotype|HPO|31239,effect/phenotype,HPO,31239,Extrafoveal choroidal neovascularization
effect/phenotype|HPO|3124,effect/phenotype,HPO,3124,Hypercholesterolemia
effect/phenotype|HPO|31240,effect/phenotype,HPO,31240,Juxtafoveal choroidal neovascularization
effect/phenotype|HPO|31241,effect/phenotype,HPO,31241,Subfoveal choroidal neovascularization
effect/phenotype|HPO|31242,effect/phenotype,HPO,31242,Decreased circulating chylomicron concentration
effect/phenotype|HPO|31243,effect/phenotype,HPO,31243,Decreased VLDL cholesterol concentration
effect/phenotype|HPO|31244,effect/phenotype,HPO,31244,Swollen lip
effect/phenotype|HPO|31245,effect/phenotype,HPO,31245,Productive cough
effect/phenotype|HPO|31246,effect/phenotype,HPO,31246,Nonproductive cough
effect/phenotype|HPO|31247,effect/phenotype,HPO,31247,Whooping cough
effect/phenotype|HPO|31248,effect/phenotype,HPO,31248,Palmar pruritus
effect/phenotype|HPO|31249,effect/phenotype,HPO,31249,Parageusia
effect/phenotype|HPO|3125,effect/phenotype,HPO,3125,Reduced factor VIII activity
effect/phenotype|HPO|31250,effect/phenotype,HPO,31250,Lip fissure
effect/phenotype|HPO|31251,effect/phenotype,HPO,31251,Abnormal subclavian artery morphology
effect/phenotype|HPO|31252,effect/phenotype,HPO,31252,Dilated left subclavian artery
effect/phenotype|HPO|31253,effect/phenotype,HPO,31253,Anomalous origin of left subclavian artery
effect/phenotype|HPO|31254,effect/phenotype,HPO,31254,Thalamic arteriovenous malformation
effect/phenotype|HPO|31255,effect/phenotype,HPO,31255,Hypothalamic arteriovenous malformation
effect/phenotype|HPO|31256,effect/phenotype,HPO,31256,Optic nerve arteriovenous malformation
effect/phenotype|HPO|31257,effect/phenotype,HPO,31257,Arteriovenous malformation of the maxilla
effect/phenotype|HPO|31258,effect/phenotype,HPO,31258,Delirium
effect/phenotype|HPO|31259,effect/phenotype,HPO,31259,Oophoritis
effect/phenotype|HPO|3126,effect/phenotype,HPO,3126,Low-molecular-weight proteinuria
effect/phenotype|HPO|31260,effect/phenotype,HPO,31260,Triangular tibia
effect/phenotype|HPO|31261,effect/phenotype,HPO,31261,Bladder polyp
effect/phenotype|HPO|31263,effect/phenotype,HPO,31263,Abnormal renal corpuscle morphology
effect/phenotype|HPO|31264,effect/phenotype,HPO,31264,Abnormal Bowman capsule morphology
effect/phenotype|HPO|31265,effect/phenotype,HPO,31265,Abnormal glomerular visceral epithelial cell morphology
effect/phenotype|HPO|31266,effect/phenotype,HPO,31266,Podocyte foot process effacement
effect/phenotype|HPO|31267,effect/phenotype,HPO,31267,Abnormal CD69 upregulation upon TCR activation
effect/phenotype|HPO|31268,effect/phenotype,HPO,31268,Decreased CD69 upregulation upon TCR activation
effect/phenotype|HPO|31269,effect/phenotype,HPO,31269,Abnormal CD25 upregulation upon TCR activation
effect/phenotype|HPO|3127,effect/phenotype,HPO,3127,Hypocalciuria
effect/phenotype|HPO|31270,effect/phenotype,HPO,31270,Decreased CD25 upregulation upon TCR activation
effect/phenotype|HPO|31271,effect/phenotype,HPO,31271,Absent ankle pulse
effect/phenotype|HPO|31272,effect/phenotype,HPO,31272,Pulmonary arterial atherosclerosis
effect/phenotype|HPO|31273,effect/phenotype,HPO,31273,Shock
effect/phenotype|HPO|31274,effect/phenotype,HPO,31274,Hypovolemic shock
effect/phenotype|HPO|31275,effect/phenotype,HPO,31275,Distributive shock
effect/phenotype|HPO|31276,effect/phenotype,HPO,31276,Obstructive shock
effect/phenotype|HPO|31278,effect/phenotype,HPO,31278,Abnormal thoracic duct morphology
effect/phenotype|HPO|31279,effect/phenotype,HPO,31279,Abnormal response to gonadotropin-releasing hormone stimulation test
effect/phenotype|HPO|3128,effect/phenotype,HPO,3128,Lactic acidosis
effect/phenotype|HPO|31280,effect/phenotype,HPO,31280,Increased LH response to gonadotropin-releasing hormone stimulation test
effect/phenotype|HPO|31281,effect/phenotype,HPO,31281,Sialadenitis
effect/phenotype|HPO|31282,effect/phenotype,HPO,31282,Malalignment of the great toenail
effect/phenotype|HPO|31283,effect/phenotype,HPO,31283,Tufted hairs
effect/phenotype|HPO|31284,effect/phenotype,HPO,31284,Flushing
effect/phenotype|HPO|31285,effect/phenotype,HPO,31285,Abnormal perifollicular morphology
effect/phenotype|HPO|31286,effect/phenotype,HPO,31286,Perifollicular erythema
effect/phenotype|HPO|31287,effect/phenotype,HPO,31287,Seborrheic keratosis
effect/phenotype|HPO|31288,effect/phenotype,HPO,31288,Cobblestone-like hyperkeratosis
effect/phenotype|HPO|31289,effect/phenotype,HPO,31289,White papule
effect/phenotype|HPO|31290,effect/phenotype,HPO,31290,Tuberous xanthoma
effect/phenotype|HPO|31291,effect/phenotype,HPO,31291,Ichthyosis follicularis
effect/phenotype|HPO|31292,effect/phenotype,HPO,31292,Cutaneous abscess
effect/phenotype|HPO|31293,effect/phenotype,HPO,31293,Digital pitting scar
effect/phenotype|HPO|31294,effect/phenotype,HPO,31294,Hypoplastic right atrium
effect/phenotype|HPO|31295,effect/phenotype,HPO,31295,Left atrial enlargement
effect/phenotype|HPO|31296,effect/phenotype,HPO,31296,Atrial septal hypertrophy
effect/phenotype|HPO|31297,effect/phenotype,HPO,31297,Unroofed coronary sinus
effect/phenotype|HPO|31298,effect/phenotype,HPO,31298,Coronary sinus enlargement
effect/phenotype|HPO|31299,effect/phenotype,HPO,31299,Elevated left atrial pressure
effect/phenotype|HPO|3130,effect/phenotype,HPO,3130,Abnormal peripheral myelination
effect/phenotype|HPO|31300,effect/phenotype,HPO,31300,Abnormal circulating properdin level
effect/phenotype|HPO|31301,effect/phenotype,HPO,31301,Peripheral arterial calcification
effect/phenotype|HPO|31302,effect/phenotype,HPO,31302,Lower extremity peripheral arterial calcification
effect/phenotype|HPO|31303,effect/phenotype,HPO,31303,Femoral arterial calcification
effect/phenotype|HPO|31304,effect/phenotype,HPO,31304,Iliac arterial calcification
effect/phenotype|HPO|31305,effect/phenotype,HPO,31305,Tibial arterial calcification
effect/phenotype|HPO|31306,effect/phenotype,HPO,31306,Intracranial arterial calcification
effect/phenotype|HPO|31307,effect/phenotype,HPO,31307,Internal carotid artery calcification
effect/phenotype|HPO|31308,effect/phenotype,HPO,31308,Vertebral artery calcification
effect/phenotype|HPO|31309,effect/phenotype,HPO,31309,Cerebral artery calcification
effect/phenotype|HPO|31310,effect/phenotype,HPO,31310,Basilar artery calcification
effect/phenotype|HPO|31311,effect/phenotype,HPO,31311,Middle cerebral artery calcification
effect/phenotype|HPO|31313,effect/phenotype,HPO,31313,Abdominal aortic calcification
effect/phenotype|HPO|31314,effect/phenotype,HPO,31314,Carotid artery calcification
effect/phenotype|HPO|31315,effect/phenotype,HPO,31315,External carotid artery calcification
effect/phenotype|HPO|31316,effect/phenotype,HPO,31316,Abnormal ventricular myocardium morphology
effect/phenotype|HPO|31317,effect/phenotype,HPO,31317,Fatty replacement of ventricular myocardial tissue
effect/phenotype|HPO|31318,effect/phenotype,HPO,31318,Myofiber disarray
effect/phenotype|HPO|31319,effect/phenotype,HPO,31319,Cardiomyocyte hypertrophy
effect/phenotype|HPO|31320,effect/phenotype,HPO,31320,Cardiomyocyte mitochondrial proliferation
effect/phenotype|HPO|31321,effect/phenotype,HPO,31321,Myocardial immune cell infiltration
effect/phenotype|HPO|31322,effect/phenotype,HPO,31322,Myocardial lymphocytic infiltration
effect/phenotype|HPO|31323,effect/phenotype,HPO,31323,Myocardial eosinophilic infiltration
effect/phenotype|HPO|31324,effect/phenotype,HPO,31324,Myocardial multinucleated giant cells
effect/phenotype|HPO|31325,effect/phenotype,HPO,31325,Myocardial granulomatous infiltrates
effect/phenotype|HPO|31326,effect/phenotype,HPO,31326,Monoclonal light chain cardiac amyloidosis
effect/phenotype|HPO|31327,effect/phenotype,HPO,31327,Transthyretin cardiac amyloidosis
effect/phenotype|HPO|31328,effect/phenotype,HPO,31328,Perivascular cardiac fibrosis
effect/phenotype|HPO|31329,effect/phenotype,HPO,31329,Interstitial cardiac fibrosis
effect/phenotype|HPO|3133,effect/phenotype,HPO,3133,Abnormality of the spinocerebellar tracts
effect/phenotype|HPO|31330,effect/phenotype,HPO,31330,Perivascular myocardial immune cell infiltration
effect/phenotype|HPO|31331,effect/phenotype,HPO,31331,Abnormal cardiomyocyte morphology
effect/phenotype|HPO|31332,effect/phenotype,HPO,31332,Cardiomyocyte degeneration
effect/phenotype|HPO|31333,effect/phenotype,HPO,31333,Myocardial sarcomeric disarray
effect/phenotype|HPO|31334,effect/phenotype,HPO,31334,Cardiomyocyte inclusion bodies
effect/phenotype|HPO|31335,effect/phenotype,HPO,31335,Abnormal cardiomyocyte mitochondrial morphology
effect/phenotype|HPO|31336,effect/phenotype,HPO,31336,Intranuclear cardiomyocyte mitochondria
effect/phenotype|HPO|31337,effect/phenotype,HPO,31337,Abnormal cardiomyocyte connexin43 staining
effect/phenotype|HPO|31338,effect/phenotype,HPO,31338,Abnormal cardiomyocyte plakoglobin staining
effect/phenotype|HPO|31339,effect/phenotype,HPO,31339,Abnormal cadiomyocyte dystrophin staining
effect/phenotype|HPO|3134,effect/phenotype,HPO,3134,Abnormality of peripheral nerve conduction
effect/phenotype|HPO|31340,effect/phenotype,HPO,31340,Abnormal lysosomal morphology
effect/phenotype|HPO|31341,effect/phenotype,HPO,31341,Gastric arteriovenous malformation
effect/phenotype|HPO|31342,effect/phenotype,HPO,31342,Duodenal arteriovenous malformation
effect/phenotype|HPO|31343,effect/phenotype,HPO,31343,Jejunal arteriovenous malformation
effect/phenotype|HPO|31344,effect/phenotype,HPO,31344,Pelvic arteriovenous malformation
effect/phenotype|HPO|31345,effect/phenotype,HPO,31345,Colonic arteriovenous malformation
effect/phenotype|HPO|31346,effect/phenotype,HPO,31346,Rectal arteriovenous malformation
effect/phenotype|HPO|31347,effect/phenotype,HPO,31347,Uterine arteriovenous malformation
effect/phenotype|HPO|31348,effect/phenotype,HPO,31348,Dextrotransposition of the great arteries
effect/phenotype|HPO|31349,effect/phenotype,HPO,31349,Levotransposition of the great arteries
effect/phenotype|HPO|31350,effect/phenotype,HPO,31350,Cardiac sarcoma
effect/phenotype|HPO|31351,effect/phenotype,HPO,31351,Calcified amorphous tumor of the heart
effect/phenotype|HPO|31352,effect/phenotype,HPO,31352,Chest tightness
effect/phenotype|HPO|31353,effect/phenotype,HPO,31353,Otitis media with effusion
effect/phenotype|HPO|31354,effect/phenotype,HPO,31354,Sleep onset Insomnia
effect/phenotype|HPO|31355,effect/phenotype,HPO,31355,Maintenance insomnia
effect/phenotype|HPO|31356,effect/phenotype,HPO,31356,Terminal insomnia
effect/phenotype|HPO|31357,effect/phenotype,HPO,31357,Glomeruloid hemangioma
effect/phenotype|HPO|31358,effect/phenotype,HPO,31358,Vegetative state
effect/phenotype|HPO|31359,effect/phenotype,HPO,31359,Cutaneous sclerotic plaque
effect/phenotype|HPO|31360,effect/phenotype,HPO,31360,Yellow skin plaque
effect/phenotype|HPO|31361,effect/phenotype,HPO,31361,Zebra bodies
effect/phenotype|HPO|31362,effect/phenotype,HPO,31362,Sex-limited autosomal recessive inheritance
effect/phenotype|HPO|31363,effect/phenotype,HPO,31363,Palpable purpura
effect/phenotype|HPO|31364,effect/phenotype,HPO,31364,Ecchymosis
effect/phenotype|HPO|31365,effect/phenotype,HPO,31365,Macular purpura
effect/phenotype|HPO|31366,effect/phenotype,HPO,31366,Palate neoplasm
effect/phenotype|HPO|31367,effect/phenotype,HPO,31367,Metaphyseal striations
effect/phenotype|HPO|31368,effect/phenotype,HPO,31368,Intestinal perforation
effect/phenotype|HPO|31369,effect/phenotype,HPO,31369,Colon perforation
effect/phenotype|HPO|3137,effect/phenotype,HPO,3137,Prolinuria
effect/phenotype|HPO|31370,effect/phenotype,HPO,31370,Small intestinal perforation
effect/phenotype|HPO|31371,effect/phenotype,HPO,31371,Rectal perforation
effect/phenotype|HPO|31372,effect/phenotype,HPO,31372,Cold paresis
effect/phenotype|HPO|31373,effect/phenotype,HPO,31373,Stiff tongue
effect/phenotype|HPO|31374,effect/phenotype,HPO,31374,Ankle weakness
effect/phenotype|HPO|31375,effect/phenotype,HPO,31375,Refractory
effect/phenotype|HPO|31377,effect/phenotype,HPO,31377,Abnormal cell proliferation
effect/phenotype|HPO|31378,effect/phenotype,HPO,31378,Abnormal lymphocyte proliferation
effect/phenotype|HPO|31379,effect/phenotype,HPO,31379,Abnormal T cell proliferation
effect/phenotype|HPO|3138,effect/phenotype,HPO,3138,Increased blood urea nitrogen
effect/phenotype|HPO|31380,effect/phenotype,HPO,31380,Abnormal B cell proliferation
effect/phenotype|HPO|31381,effect/phenotype,HPO,31381,Decreased lymphocyte proliferation in response to mitogen
effect/phenotype|HPO|31382,effect/phenotype,HPO,31382,Decreased lymphocyte proliferation in response to anti-CD3
effect/phenotype|HPO|31383,effect/phenotype,HPO,31383,Abnormal lymphocyte surface marker expression
effect/phenotype|HPO|31384,effect/phenotype,HPO,31384,Reduced T cell CD40 expression
effect/phenotype|HPO|31385,effect/phenotype,HPO,31385,Megakaryocyte nucleus hypolobulation
effect/phenotype|HPO|31386,effect/phenotype,HPO,31386,Increased micromegakaryocyte count
effect/phenotype|HPO|31387,effect/phenotype,HPO,31387,Increased multinucleated megakaryocyte count
effect/phenotype|HPO|31388,effect/phenotype,HPO,31388,Megakaryocyte nucleus hyperlobulation
effect/phenotype|HPO|31389,effect/phenotype,HPO,31389,Abnormal MHC II surface expression
effect/phenotype|HPO|3139,effect/phenotype,HPO,3139,Panhypogammaglobulinemia
effect/phenotype|HPO|31390,effect/phenotype,HPO,31390,Reduced MHC II surface expression
effect/phenotype|HPO|31391,effect/phenotype,HPO,31391,Elevated MHC II surface expression
effect/phenotype|HPO|31392,effect/phenotype,HPO,31392,Abnormal proportion of CD4-positive T cells
effect/phenotype|HPO|31393,effect/phenotype,HPO,31393,Abnormal proportion of CD8-positive T cells
effect/phenotype|HPO|31394,effect/phenotype,HPO,31394,Abnormal CD4:CD8 ratio
effect/phenotype|HPO|31396,effect/phenotype,HPO,31396,Abnormal proportion of naive T cells
effect/phenotype|HPO|31397,effect/phenotype,HPO,31397,Decreased proportion of naive T cells
effect/phenotype|HPO|31398,effect/phenotype,HPO,31398,Increased proportion of naive T cells
effect/phenotype|HPO|31399,effect/phenotype,HPO,31399,Abnormal proportion of double-negative alpha-beta regulatory T cell
effect/phenotype|HPO|3140,effect/phenotype,HPO,3140,T-wave inversion in the right precordial leads
effect/phenotype|HPO|31401,effect/phenotype,HPO,31401,"Reduced proportion of CD4-negative, CD8-negative, alpha-beta regulatory T cells"
effect/phenotype|HPO|31402,effect/phenotype,HPO,31402,Reduced antigen-specific T cell proliferation
effect/phenotype|HPO|31403,effect/phenotype,HPO,31403,Impaired pathogen-specific CD8 cytoxicity
effect/phenotype|HPO|31404,effect/phenotype,HPO,31404,Impaired antigen-specific response
effect/phenotype|HPO|31405,effect/phenotype,HPO,31405,Poroma
effect/phenotype|HPO|31406,effect/phenotype,HPO,31406,Abnormal cytokine signaling
effect/phenotype|HPO|31407,effect/phenotype,HPO,31407,Impaired cytokine signaling
effect/phenotype|HPO|31408,effect/phenotype,HPO,31408,Increased proportion of CD25+ mast cells
effect/phenotype|HPO|31409,effect/phenotype,HPO,31409,Abnormal lymphocyte physiology
effect/phenotype|HPO|3141,effect/phenotype,HPO,3141,Increased LDL cholesterol concentration
effect/phenotype|HPO|31410,effect/phenotype,HPO,31410,Abnormal distribution of CD56 bright/dim natural killer cells
effect/phenotype|HPO|31411,effect/phenotype,HPO,31411,Abnormal chromosome morphology
effect/phenotype|HPO|31412,effect/phenotype,HPO,31412,Abnormal telomere morphology
effect/phenotype|HPO|31413,effect/phenotype,HPO,31413,Short telomere length
effect/phenotype|HPO|31414,effect/phenotype,HPO,31414,High serum calcifediol
effect/phenotype|HPO|31415,effect/phenotype,HPO,31415,High serum calcitriol
effect/phenotype|HPO|31416,effect/phenotype,HPO,31416,Abnormal nasal mucus secretion
effect/phenotype|HPO|31417,effect/phenotype,HPO,31417,Rhinorrhea
effect/phenotype|HPO|31418,effect/phenotype,HPO,31418,Increased body mass index
effect/phenotype|HPO|31419,effect/phenotype,HPO,31419,Reduced sex -hormone binding protein level
effect/phenotype|HPO|3142,effect/phenotype,HPO,3142,Excessive purine production
effect/phenotype|HPO|31420,effect/phenotype,HPO,31420,Small yellow foveal lesion with surrounding gray zone
effect/phenotype|HPO|31421,effect/phenotype,HPO,31421,Small superior frontal cortex
effect/phenotype|HPO|31422,effect/phenotype,HPO,31422,Abnormal morphology of the cerebellar cortex
effect/phenotype|HPO|31423,effect/phenotype,HPO,31423,Small cerebellar cortex
effect/phenotype|HPO|31424,effect/phenotype,HPO,31424,Abnormal circulating beta-C-terminal telopeptide level
effect/phenotype|HPO|31425,effect/phenotype,HPO,31425,Increased circulating beta-C-terminal telopeptide level
effect/phenotype|HPO|31426,effect/phenotype,HPO,31426,Decreased circulating beta-C-terminal telopeptide level
effect/phenotype|HPO|31427,effect/phenotype,HPO,31427,Abnormal circulating osteocalcin level
effect/phenotype|HPO|31428,effect/phenotype,HPO,31428,Increased circulating osteocalcin level
effect/phenotype|HPO|31429,effect/phenotype,HPO,31429,Decreased circulating osteocalcin level
effect/phenotype|HPO|31430,effect/phenotype,HPO,31430,Oligoclonal T cell expansion
effect/phenotype|HPO|31431,effect/phenotype,HPO,31431,Persistent repetition of words
effect/phenotype|HPO|31432,effect/phenotype,HPO,31432,Persistent repetition of actions
effect/phenotype|HPO|31433,effect/phenotype,HPO,31433,Alexithymia
effect/phenotype|HPO|31434,effect/phenotype,HPO,31434,Abnormal speech prosody
effect/phenotype|HPO|31435,effect/phenotype,HPO,31435,Monotonic speech
effect/phenotype|HPO|31436,effect/phenotype,HPO,31436,Increased pitch variability of speech
effect/phenotype|HPO|31437,effect/phenotype,HPO,31437,Pregnancy exposure
effect/phenotype|HPO|31438,effect/phenotype,HPO,31438,Abnormal sex hormone-binding globulin level
effect/phenotype|HPO|31439,effect/phenotype,HPO,31439,Abnormal angiostatin level
effect/phenotype|HPO|3144,effect/phenotype,HPO,3144,Increased serum serotonin
effect/phenotype|HPO|31441,effect/phenotype,HPO,31441,Abnormal tricuspid valve annulus morphology
effect/phenotype|HPO|31442,effect/phenotype,HPO,31442,Abnormal tricuspid chordae tendinae morphology
effect/phenotype|HPO|31443,effect/phenotype,HPO,31443,Abnormal tricuspid valve leaflet morphology
effect/phenotype|HPO|31444,effect/phenotype,HPO,31444,Dilatation of the tricuspid annulus
effect/phenotype|HPO|31445,effect/phenotype,HPO,31445,Oral mucosa nodule
effect/phenotype|HPO|31446,effect/phenotype,HPO,31446,Erosion of oral mucosa
effect/phenotype|HPO|31447,effect/phenotype,HPO,31447,Penile freckling
effect/phenotype|HPO|31448,effect/phenotype,HPO,31448,Herpetiform vesicles
effect/phenotype|HPO|31449,effect/phenotype,HPO,31449,Perineal hemangioma
effect/phenotype|HPO|3145,effect/phenotype,HPO,3145,Decreased adenosylcobalamin
effect/phenotype|HPO|31450,effect/phenotype,HPO,31450,Polycyclic
effect/phenotype|HPO|31451,effect/phenotype,HPO,31451,Lower extremity subcutanous fat hypertrophy
effect/phenotype|HPO|31452,effect/phenotype,HPO,31452,Lichenoid skin lesion
effect/phenotype|HPO|31453,effect/phenotype,HPO,31453,Oral lichenoid lesion
effect/phenotype|HPO|31454,effect/phenotype,HPO,31454,Apocrine hidrocystoma
effect/phenotype|HPO|31455,effect/phenotype,HPO,31455,Presacral ganglioneuroma
effect/phenotype|HPO|31456,effect/phenotype,HPO,31456,Ectopic pregnancy
effect/phenotype|HPO|31457,effect/phenotype,HPO,31457,Pulmonary opacity
effect/phenotype|HPO|31458,effect/phenotype,HPO,31458,Adenoiditis
effect/phenotype|HPO|31459,effect/phenotype,HPO,31459,Soft tissue neoplasm
effect/phenotype|HPO|3146,effect/phenotype,HPO,3146,Hypocholesterolemia
effect/phenotype|HPO|31460,effect/phenotype,HPO,31460,Benign muscle neoplasm
effect/phenotype|HPO|31461,effect/phenotype,HPO,31461,Intramuscular Myxoma
effect/phenotype|HPO|31462,effect/phenotype,HPO,31462,Musculotendinous retraction
effect/phenotype|HPO|31463,effect/phenotype,HPO,31463,Esophageal squamous papilloma
effect/phenotype|HPO|31464,effect/phenotype,HPO,31464,Genital blistering
