node_key,node_type,source,node_id,name
disease|MONDO|3212,disease,MONDO,3212,nasal cavity carcinoma
disease|MONDO|3214,disease,MONDO,3214,apocrine adenocarcinoma
disease|MONDO|3215,disease,MONDO,3215,apocrine sweat gland cancer
disease|MONDO|3216,disease,MONDO,3216,ureter adenocarcinoma
disease|MONDO|3218,disease,MONDO,3218,adenocarcinoma in situ
disease|MONDO|3219,disease,MONDO,3219,gastroesophageal junction adenocarcinoma
disease|MONDO|3220,disease,MONDO,3220,gallbladder carcinoma
disease|MONDO|3222,disease,MONDO,3222,central nervous system melanocytic neoplasm
disease|MONDO|3223,disease,MONDO,3223,meninges hemangiopericytoma
disease|MONDO|3225,disease,MONDO,3225,bone marrow disease
disease|MONDO|3227,disease,MONDO,3227,prosopagnosia (disease)
disease|MONDO|3231,disease,MONDO,3231,acute nonparalytic poliomyelitis
disease|MONDO|3232,disease,MONDO,3232,alcoholic pancreatitis
disease|MONDO|3233,disease,MONDO,3233,essential tremor
disease|MONDO|3234,disease,MONDO,3234,optic nerve astrocytoma
disease|MONDO|3235,disease,MONDO,3235,optic nerve glioma
disease|MONDO|3236,disease,MONDO,3236,atypical polypoid adenomyoma
disease|MONDO|3237,disease,MONDO,3237,adenomyoma of uterine corpus
disease|MONDO|3238,disease,MONDO,3238,cervical adenomyoma
disease|MONDO|3240,disease,MONDO,3240,thyroid gland disease
disease|MONDO|3241,disease,MONDO,3241,central nervous system hemangioma
disease|MONDO|3243,disease,MONDO,3243,hepatocellular clear cell carcinoma
disease|MONDO|3244,disease,MONDO,3244,central nervous system mesenchymal non-meningothelial tumor
disease|MONDO|3245,disease,MONDO,3245,aflatoxin-related hepatocellular carcinoma
disease|MONDO|3246,disease,MONDO,3246,sclerosing hepatic carcinoma
disease|MONDO|3248,disease,MONDO,3248,adult pineal parenchymal tumor
disease|MONDO|32485,disease,MONDO,32485,intellectual developmental disorder 61
disease|MONDO|3249,disease,MONDO,3249,pineal gland cancer
disease|MONDO|3250,disease,MONDO,3250,benign granular cell tumor
disease|MONDO|3251,disease,MONDO,3251,esophageal granular cell tumor
disease|MONDO|3252,disease,MONDO,3252,granular cell cancer
disease|MONDO|32526,disease,MONDO,32526,spinocerebellar ataxia 48
disease|MONDO|3253,disease,MONDO,3253,vulvar granular cell tumor
disease|MONDO|3254,disease,MONDO,3254,cardiac granular cell neoplasm
disease|MONDO|3255,disease,MONDO,3255,mediastinal granular cell myoblastoma
disease|MONDO|3256,disease,MONDO,3256,neurohypophysis granular cell tumor
disease|MONDO|32564,disease,MONDO,32564,hennekam lymphangiectasia-lymphedema syndrome 3
disease|MONDO|32565,disease,MONDO,32565,"ophthalmoplegia, external, with rib and vertebral anomalies"
disease|MONDO|32566,disease,MONDO,32566,squalene synthase deficiency
disease|MONDO|32567,disease,MONDO,32567,"isolated growth hormone deficiency, type 4"
disease|MONDO|32568,disease,MONDO,32568,"intellectual developmental disorder with macrocephaly, seizures, and speech delay"
disease|MONDO|32569,disease,MONDO,32569,"isolated growth hormone deficiency, type 5"
disease|MONDO|3257,disease,MONDO,3257,posterior pituitary gland neoplasm
disease|MONDO|32570,disease,MONDO,32570,Joubert syndrome 35
disease|MONDO|32571,disease,MONDO,32571,"spondyloepimetaphyseal dysplasia, Krakow type"
disease|MONDO|32572,disease,MONDO,32572,"cardiac, facial, and digital anomalies with developmental delay"
disease|MONDO|32573,disease,MONDO,32573,bone marrow failure syndrome 5
disease|MONDO|32574,disease,MONDO,32574,"osteochondrodysplasia, brachydactyly, and overlapping malformed digits"
disease|MONDO|32575,disease,MONDO,32575,diarrhea 9
disease|MONDO|32577,disease,MONDO,32577,retinitis pigmentosa 83
disease|MONDO|32578,disease,MONDO,32578,"cortical dysplasia, complex, with other brain malformations 9"
disease|MONDO|32579,disease,MONDO,32579,warburg-cinotti syndrome
disease|MONDO|3258,disease,MONDO,3258,hobnail hemangioma
disease|MONDO|32580,disease,MONDO,32580,"nephrotic syndrome, type 17"
disease|MONDO|32581,disease,MONDO,32581,"nephrotic syndrome, type 18"
disease|MONDO|32582,disease,MONDO,32582,"nephrotic syndrome, type 19"
disease|MONDO|32583,disease,MONDO,32583,"microcephaly 24, primary, autosomal recessive"
disease|MONDO|32584,disease,MONDO,32584,"ectodermal dysplasia 14, hair/tooth type with or without hypohidrosis"
disease|MONDO|32586,disease,MONDO,32586,"diarrhea 10, protein-losing enteropathy type"
disease|MONDO|32588,disease,MONDO,32588,periventricular nodular heterotopia 8
disease|MONDO|32590,disease,MONDO,32590,ovarian dysgenesis 8
disease|MONDO|32591,disease,MONDO,32591,"hyperparathyroidism, transient neonatal"
disease|MONDO|32592,disease,MONDO,32592,"cardiomyopathy, dilated, 2c"
disease|MONDO|32594,disease,MONDO,32594,intellectual developmental disorder and retinitis pigmentosa; IDDRP
disease|MONDO|32596,disease,MONDO,32596,"myasthenic syndrome, congenital, 23, presynaptic"
disease|MONDO|32597,disease,MONDO,32597,"myasthenic syndrome, congenital, 24, presynaptic"
disease|MONDO|32598,disease,MONDO,32598,"developmental and epileptic encephalopathy, 68"
disease|MONDO|32599,disease,MONDO,32599,immunodeficiency 15a
disease|MONDO|3260,disease,MONDO,3260,adult cerebellar neoplasm
disease|MONDO|32600,disease,MONDO,32600,snijders blok-campeau syndrome
disease|MONDO|32601,disease,MONDO,32601,"inflammatory bowel disease, immunodeficiency, and encephalopathy"
disease|MONDO|32603,disease,MONDO,32603,"polydactyly, postaxial, type A9"
disease|MONDO|32604,disease,MONDO,32604,retinitis pigmentosa 84
disease|MONDO|32605,disease,MONDO,32605,"intellectual disability, autosomal recessive 66"
disease|MONDO|32606,disease,MONDO,32606,"mitochondrial complex 1 deficiency, nuclear type 2"
disease|MONDO|32607,disease,MONDO,32607,vertebral anomalies and variable endocrine and T-cell dysfunction
disease|MONDO|32608,disease,MONDO,32608,"mitochondrial complex 1 deficiency, nuclear type 3"
disease|MONDO|32609,disease,MONDO,32609,"mitochondrial complex 1 deficiency, nuclear type 4"
disease|MONDO|3261,disease,MONDO,3261,papillary meningioma of the cerebellum
disease|MONDO|32610,disease,MONDO,32610,"mitochondrial complex 1 deficiency, nuclear type 5"
disease|MONDO|32611,disease,MONDO,32611,"mitochondrial complex 1 deficiency, nuclear type 6"
disease|MONDO|32612,disease,MONDO,32612,"mitochondrial complex 1 deficiency, nuclear type 7"
disease|MONDO|32613,disease,MONDO,32613,"mitochondrial complex 1 deficiency, nuclear type 8"
disease|MONDO|32614,disease,MONDO,32614,"epidermodysplasia verruciformis, susceptibility to, 2"
disease|MONDO|32615,disease,MONDO,32615,"mitochondrial complex 1 deficiency, nuclear type 9"
disease|MONDO|32616,disease,MONDO,32616,"mitochondrial complex 1 deficiency, nuclear type 10"
disease|MONDO|32617,disease,MONDO,32617,"mitochondrial complex 1 deficiency, nuclear type 11"
disease|MONDO|32618,disease,MONDO,32618,"mitochondrial complex 1 deficiency, nuclear type 13"
disease|MONDO|32619,disease,MONDO,32619,"mitochondrial complex 1 deficiency, nuclear type 14"
disease|MONDO|3262,disease,MONDO,3262,rhabdoid meningioma
disease|MONDO|32620,disease,MONDO,32620,"mitochondrial complex 1 deficiency, nuclear type 15"
disease|MONDO|32621,disease,MONDO,32621,"mitochondrial complex 1 deficiency, nuclear type 16"
disease|MONDO|32622,disease,MONDO,32622,"mitochondrial complex 1 deficiency, nuclear type 17"
disease|MONDO|32623,disease,MONDO,32623,"mitochondrial complex 1 deficiency, nuclear type 18"
disease|MONDO|32624,disease,MONDO,32624,"mitochondrial complex 1 deficiency, nuclear type 19"
disease|MONDO|32625,disease,MONDO,32625,"mitochondrial complex 1 deficiency, nuclear type 21"
disease|MONDO|32626,disease,MONDO,32626,"mitochondrial complex 1 deficiency, nuclear type 22"
disease|MONDO|32627,disease,MONDO,32627,"mitochondrial complex 1 deficiency, nuclear type 23"
disease|MONDO|32628,disease,MONDO,32628,"mitochondrial complex 1 deficiency, nuclear type 24"
disease|MONDO|32629,disease,MONDO,32629,"mitochondrial complex 1 deficiency, nuclear type 25"
disease|MONDO|3263,disease,MONDO,3263,childhood cerebellar neoplasm
disease|MONDO|32630,disease,MONDO,32630,"mitochondrial complex 1 deficiency, nuclear type 26"
disease|MONDO|32631,disease,MONDO,32631,"mitochondrial complex 1 deficiency, nuclear type 27"
disease|MONDO|32632,disease,MONDO,32632,"mitochondrial complex 1 deficiency, nuclear type 28"
disease|MONDO|32633,disease,MONDO,32633,"mitochondrial complex 1 deficiency, nuclear type 29"
disease|MONDO|32634,disease,MONDO,32634,"mitochondrial complex 1 deficiency, nuclear type 31"
disease|MONDO|32635,disease,MONDO,32635,"mitochondrial complex 1 deficiency, nuclear type 32"
disease|MONDO|32636,disease,MONDO,32636,"mitochondrial complex 1 deficiency, nuclear type 33"
disease|MONDO|32637,disease,MONDO,32637,"ciliary dyskinesia, primary, 39"
disease|MONDO|32639,disease,MONDO,32639,"deafness, autosomal recessive 112"
disease|MONDO|3264,disease,MONDO,3264,basosquamous carcinoma
disease|MONDO|32641,disease,MONDO,32641,mirror movements 4
disease|MONDO|32642,disease,MONDO,32642,"arthrogryposis, cleft palate, craniosynostosis, and impaired intellectual development"
disease|MONDO|32643,disease,MONDO,32643,"pontocerebellar hypoplasia, type 12"
disease|MONDO|32644,disease,MONDO,32644,"epidermodysplasia verruciformis, susceptibility to, 3"
disease|MONDO|32645,disease,MONDO,32645,trichohepatoneurodevelopmental syndrome
disease|MONDO|32646,disease,MONDO,32646,congenital anomalies of kidney and urinary tract 3
disease|MONDO|32647,disease,MONDO,32647,"global developmental delay, lung cysts, overgrowth, and wilms tumor"
disease|MONDO|32648,disease,MONDO,32648,mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations
disease|MONDO|32649,disease,MONDO,32649,hypotrichosis 14
disease|MONDO|3265,disease,MONDO,3265,adjustment disorder
disease|MONDO|32650,disease,MONDO,32650,"neurodegeneration, childhood-onset, with cerebellar atrophy"
disease|MONDO|32651,disease,MONDO,32651,"fibrosis, neurodegeneration, and cerebral angiomatosis"
disease|MONDO|32653,disease,MONDO,32653,cardiac-urogenital syndrome
disease|MONDO|32654,disease,MONDO,32654,"hyper-IgE recurrent infection syndrome 3, autosomal recessive"
disease|MONDO|32655,disease,MONDO,32655,visual impairment and progressive phthisis bulbi
disease|MONDO|32656,disease,MONDO,32656,"microcephaly, cataracts, impaired intellectual development, and dystonia with abnormal striatum"
disease|MONDO|32657,disease,MONDO,32657,"developmental and epileptic encephalopathy, 69"
disease|MONDO|32658,disease,MONDO,32658,"macrocephaly, acquired, with impaired intellectual development"
disease|MONDO|32659,disease,MONDO,32659,"mucocutaneous ulceration, chronic"
disease|MONDO|3266,disease,MONDO,3266,ependymal tumor
disease|MONDO|32660,disease,MONDO,32660,"spinal muscular atrophy, lower extremity-predominant, 2b, prenatal onset, autosomal dominant"
disease|MONDO|32661,disease,MONDO,32661,"neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia"
disease|MONDO|32662,disease,MONDO,32662,"intellectual developmental disorder, autosomal recessive 67"
disease|MONDO|32663,disease,MONDO,32663,"developmental and epileptic encephalopathy, 70"
disease|MONDO|32664,disease,MONDO,32664,"ciliary dyskinesia, primary, 40"
disease|MONDO|32665,disease,MONDO,32665,"intellectual developmental disorder, autosomal recessive 68"
disease|MONDO|32666,disease,MONDO,32666,"epidermodysplasia verruciformis, susceptibility to, 4"
disease|MONDO|32667,disease,MONDO,32667,"epidermodysplasia verruciformis, susceptibility to, 5"
disease|MONDO|32668,disease,MONDO,32668,Diamond-Blackfan anemia 18
disease|MONDO|32669,disease,MONDO,32669,Diamond-Blackfan anemia 19
disease|MONDO|32670,disease,MONDO,32670,Diamond-Blackfan anemia 20
disease|MONDO|32672,disease,MONDO,32672,intellectual developmental disorder with cardiac defects and dysmorphic facies
disease|MONDO|32673,disease,MONDO,32673,"basal ganglia calcification, idiopathic, 7, autosomal recessive"
disease|MONDO|32675,disease,MONDO,32675,"myasthenic syndrome, congenital, 25, presynaptic"
disease|MONDO|32677,disease,MONDO,32677,lissencephaly 9 with complex brainstem malformation
disease|MONDO|32678,disease,MONDO,32678,"developmental and epileptic encephalopathy, 71"
disease|MONDO|32679,disease,MONDO,32679,combined oxidative phosphorylation deficiency 37
disease|MONDO|3268,disease,MONDO,3268,mixed glioma
disease|MONDO|32680,disease,MONDO,32680,global developmental delay with or without impaired intellectual development
disease|MONDO|32681,disease,MONDO,32681,"encephalopathy, progressive, early-onset, with episodic rhabdomyolysis"
disease|MONDO|32684,disease,MONDO,32684,"intrauterine growth retardation, metaphyseal dysplasia, adrenal hypoplasia congenita, genital anomalies, and immunodeficiency"
disease|MONDO|32685,disease,MONDO,32685,"infantile cataract, skin abnormalities, glutamate excess, and impaired intellectual development"
disease|MONDO|32686,disease,MONDO,32686,spermatogenic failure 35
disease|MONDO|32687,disease,MONDO,32687,"intellectual developmental disorder with abnormal behavior, microcephaly, and short stature"
disease|MONDO|32688,disease,MONDO,32688,polymicrogyria with or without vascular-type ehlers-danlos syndrome
disease|MONDO|32689,disease,MONDO,32689,retinitis pigmentosa 85
disease|MONDO|32690,disease,MONDO,32690,"microcephaly, growth deficiency, seizures, and brain malformations"
disease|MONDO|32691,disease,MONDO,32691,Galloway-Mowat syndrome 6
disease|MONDO|32692,disease,MONDO,32692,Galloway-Mowat syndrome 7
disease|MONDO|32693,disease,MONDO,32693,Galloway-Mowat syndrome 8
disease|MONDO|32694,disease,MONDO,32694,"microcephaly 25, primary, autosomal recessive"
disease|MONDO|32696,disease,MONDO,32696,oocyte maturation defect 6
disease|MONDO|32697,disease,MONDO,32697,neurodevelopmental disorder and language delay with or without structural brain abnormalities
disease|MONDO|32698,disease,MONDO,32698,neurodevelopmental disorder with central and peripheral motor dysfunction
disease|MONDO|32699,disease,MONDO,32699,"epilepsy, idiopathic generalized, susceptibility to, 15"
disease|MONDO|327,disease,MONDO,327,Buruli ulcer disease
disease|MONDO|32702,disease,MONDO,32702,Coffin-Siris syndrome 8
disease|MONDO|32703,disease,MONDO,32703,"short stature, amelogenesis imperfecta, and skeletal dysplasia with scoliosis"
disease|MONDO|32705,disease,MONDO,32705,"neurodevelopmental disorder with microcephaly, epilepsy, and hypomyelination"
disease|MONDO|32706,disease,MONDO,32706,"spinocerebellar ataxia, autosomal recessive 27"
disease|MONDO|32707,disease,MONDO,32707,turnpenny-fry syndrome
disease|MONDO|3271,disease,MONDO,3271,iodine hypothyroidism
disease|MONDO|32710,disease,MONDO,32710,"developmental and epileptic encephalopathy, 72"
disease|MONDO|32712,disease,MONDO,32712,combined oxidative phosphorylation deficiency 38
disease|MONDO|32714,disease,MONDO,32714,"facial dysmorphism, hypertrichosis, epilepsy, intellectual/developmental delay, and gingival overgrowth syndrome"
disease|MONDO|32715,disease,MONDO,32715,"intellectual developmental disorder, autosomal recessive 69"
disease|MONDO|32716,disease,MONDO,32716,"leukoencephalopathy, acute reversible, with increased urinary alpha-ketoglutarate"
disease|MONDO|32717,disease,MONDO,32717,"amelogenesis imperfecta, type 3c"
disease|MONDO|3272,disease,MONDO,3272,mixed epithelial stromal tumor
disease|MONDO|32721,disease,MONDO,32721,"spondyloepiphyseal dysplasia, kondo-fu type"
disease|MONDO|32723,disease,MONDO,32723,immunodeficiency 60
disease|MONDO|32724,disease,MONDO,32724,"spondyloepimetaphyseal dysplasia with joint laxity, type 3"
disease|MONDO|32725,disease,MONDO,32725,"developmental and epileptic encephalopathy, 74"
disease|MONDO|32726,disease,MONDO,32726,combined oxidative phosphorylation deficiency 39
disease|MONDO|32728,disease,MONDO,32728,"charcot-marie-tooth disease, axonal, type 2ee"
disease|MONDO|32729,disease,MONDO,32729,"intellectual developmental disorder, autosomal recessive 70"
disease|MONDO|3273,disease,MONDO,3273,sternum cancer
disease|MONDO|32730,disease,MONDO,32730,"leukodystrophy, hypomyelinating, 18"
disease|MONDO|32732,disease,MONDO,32732,"deafness, autosomal recessive 113"
disease|MONDO|32733,disease,MONDO,32733,"global developmental delay, progressive ataxia, and elevated glutamine"
disease|MONDO|32735,disease,MONDO,32735,cataract 48
disease|MONDO|32736,disease,MONDO,32736,"metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression"
disease|MONDO|32737,disease,MONDO,32737,"spastic paraplegia 80, autosomal dominant"
disease|MONDO|32738,disease,MONDO,32738,"gonadal dysgenesis, dysmorphic facies, retinal dystrophy, and myopathy"
disease|MONDO|32739,disease,MONDO,32739,spermatogenic failure 36
disease|MONDO|3274,disease,MONDO,3274,thoracic cancer
disease|MONDO|32740,disease,MONDO,32740,"deafness, autosomal recessive 100"
disease|MONDO|32741,disease,MONDO,32741,neurodevelopmental disorder with impaired speech and hyperkinetic movements
disease|MONDO|32742,disease,MONDO,32742,"encephalopathy, acute, infection-induced, susceptibility to, 9"
disease|MONDO|32744,disease,MONDO,32744,spermatogenic failure 37
disease|MONDO|32745,disease,MONDO,32745,developmental delay with variable intellectual impairment and behavioral abnormalities
disease|MONDO|32746,disease,MONDO,32746,"hydatidiform mole, recurrent, 3"
disease|MONDO|32747,disease,MONDO,32747,"hydatidiform mole, recurrent, 4"
disease|MONDO|32748,disease,MONDO,32748,spermatogenic failure 38
disease|MONDO|32749,disease,MONDO,32749,"deafness, autosomal recessive 94"
disease|MONDO|3275,disease,MONDO,3275,middle ear cancer
disease|MONDO|32750,disease,MONDO,32750,"arthrogryposis, distal, type 2B2"
disease|MONDO|32751,disease,MONDO,32751,"arthrogryposis, distal, type 2B3"
disease|MONDO|32752,disease,MONDO,32752,"developmental and epileptic encephalopathy, 75"
disease|MONDO|32753,disease,MONDO,32753,"spastic ataxia 9, autosomal recessive"
disease|MONDO|32755,disease,MONDO,32755,neurodevelopmental disorder with or without variable brain abnormalities; NEDBA
disease|MONDO|32756,disease,MONDO,32756,long qt syndrome 8
disease|MONDO|32757,disease,MONDO,32757,"ciliary dyskinesia, primary, 41"
disease|MONDO|32758,disease,MONDO,32758,"neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia"
disease|MONDO|32759,disease,MONDO,32759,intellectual developmental disorder with short stature and variable skeletal anomalies
disease|MONDO|3276,disease,MONDO,3276,middle ear disease
disease|MONDO|32760,disease,MONDO,32760,developmental delay with or without dysmorphic facies and autism
disease|MONDO|32761,disease,MONDO,32761,"deafness, autosomal recessive 114"
disease|MONDO|32762,disease,MONDO,32762,"deafness, autosomal recessive 115"
disease|MONDO|32763,disease,MONDO,32763,immunodeficiency 62
disease|MONDO|32764,disease,MONDO,32764,Khan-Khan-Katsanis syndrome
disease|MONDO|32765,disease,MONDO,32765,"bleeding disorder, platelet-type, 22"
disease|MONDO|32766,disease,MONDO,32766,"hypoalphalipoproteinemia, primary, 2"
disease|MONDO|32767,disease,MONDO,32767,paragangliomas 6
disease|MONDO|32768,disease,MONDO,32768,"developmental and epileptic encephalopathy, 76"
disease|MONDO|3277,disease,MONDO,3277,malignant ear neoplasm
disease|MONDO|32770,disease,MONDO,32770,intellectual developmental disorder with severe speech and ambulation defects
disease|MONDO|32771,disease,MONDO,32771,paragangliomas 7
disease|MONDO|32772,disease,MONDO,32772,"brain abnormalities, neurodegeneration, and dysosteosclerosis"
disease|MONDO|32773,disease,MONDO,32773,uridine-cytidineuria
disease|MONDO|32774,disease,MONDO,32774,"cerebellar, ocular, craniofacial, and genital syndrome"
disease|MONDO|32775,disease,MONDO,32775,neurodevelopmental disorder with seizures and speech and walking impairment
disease|MONDO|32776,disease,MONDO,32776,"deafness, autosomal recessive 99"
disease|MONDO|32777,disease,MONDO,32777,"generalized epilepsy with febrile seizures plus, type 10"
disease|MONDO|32778,disease,MONDO,32778,"arthrogryposis multiplex congenita 3, myogenic type"
disease|MONDO|32779,disease,MONDO,32779,neurodevelopmental disorder with microcephaly and structural brain anomalies
disease|MONDO|3278,disease,MONDO,3278,inner ear cancer
disease|MONDO|32780,disease,MONDO,32780,"hypotonia, hypoventilation, impaired intellectual development, dysautonomia, epilepsy, and eye abnormalities"
disease|MONDO|32781,disease,MONDO,32781,"congenital hypotonia, epilepsy, developmental delay, and digital anomalies"
disease|MONDO|32782,disease,MONDO,32782,immunodeficiency 63 with lymphoproliferation and autoimmunity
disease|MONDO|32783,disease,MONDO,32783,aortic valve disease 3
disease|MONDO|32784,disease,MONDO,32784,neurodevelopmental disorder with seizures and nonepileptic hyperkinetic movements
disease|MONDO|32785,disease,MONDO,32785,"polydactyly, postaxial, type a10"
disease|MONDO|32786,disease,MONDO,32786,Noonan syndrome 11
disease|MONDO|32787,disease,MONDO,32787,holoprosencephaly 12 with or without pancreatic agenesis
disease|MONDO|32788,disease,MONDO,32788,cerebellar atrophy with seizures and variable developmental delay
disease|MONDO|32789,disease,MONDO,32789,"intellectual developmental disorder, autosomal recessive 71"
disease|MONDO|3279,disease,MONDO,3279,testicular infarct
disease|MONDO|32790,disease,MONDO,32790,neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities
disease|MONDO|32791,disease,MONDO,32791,Coffin-Siris syndrome 10
disease|MONDO|32792,disease,MONDO,32792,"neuropathy, hereditary motor and sensory, type VIc, with optic atrophy"
disease|MONDO|32793,disease,MONDO,32793,O'Donnell-Luria-Rodan syndrome
disease|MONDO|32794,disease,MONDO,32794,leber congenital amaurosis 19
disease|MONDO|32795,disease,MONDO,32795,intellectual developmental disorder 59
disease|MONDO|32796,disease,MONDO,32796,"hyper-ige recurrent infection syndrome 4, autosomal recessive"
disease|MONDO|32797,disease,MONDO,32797,"myopathy, congenital, with tremor"
disease|MONDO|32798,disease,MONDO,32798,"ichthyotic keratoderma, spasticity, hypomyelination, and dysmorphic facial features"
disease|MONDO|32799,disease,MONDO,32799,mitochondrial DNA depletion syndrome 16 (hepatic type)
disease|MONDO|328,disease,MONDO,328,hyperphosphatemia (disease)
disease|MONDO|3280,disease,MONDO,3280,swayback
disease|MONDO|32800,disease,MONDO,32800,"robinow syndrome, autosomal recessive 2"
disease|MONDO|32801,disease,MONDO,32801,erythrokeratodermia variabilis et progressiva 6
disease|MONDO|32802,disease,MONDO,32802,"deafness, autosomal dominant 37"
disease|MONDO|32803,disease,MONDO,32803,immunodeficiency 64
disease|MONDO|32804,disease,MONDO,32804,"ectodermal dysplasia 15, hypohidrotic/hair type"
disease|MONDO|32805,disease,MONDO,32805,"hypopigmentation, organomegaly, and delayed myelination and development"
disease|MONDO|32806,disease,MONDO,32806,"trichothiodystrophy 7, nonphotosensitive"
disease|MONDO|32807,disease,MONDO,32807,neurodevelopmental disorder with visual defects and brain anomalies
disease|MONDO|32808,disease,MONDO,32808,"developmental and epileptic encephalopathy, 77"
disease|MONDO|32809,disease,MONDO,32809,"hepatitis, fulminant viral, susceptibility to"
disease|MONDO|3281,disease,MONDO,3281,ovarian cystic teratoma
disease|MONDO|32810,disease,MONDO,32810,oocyte maturation defect 7
disease|MONDO|32811,disease,MONDO,32811,"night blindness, congenital stationary, type1i"
disease|MONDO|32812,disease,MONDO,32812,"developmental and epileptic encephalopathy, 78"
disease|MONDO|32813,disease,MONDO,32813,"developmental and epileptic encephalopathy, 79"
disease|MONDO|32814,disease,MONDO,32814,"microangiopathy and leukoencephalopathy, pontine, autosomal dominant"
disease|MONDO|32815,disease,MONDO,32815,mitochondrial DNA depletion syndrome 17
disease|MONDO|32816,disease,MONDO,32816,"neurodevelopmental disorder with ataxia, hypotonia, and microcephaly"
disease|MONDO|32817,disease,MONDO,32817,"neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies"
disease|MONDO|32818,disease,MONDO,32818,neurodevelopmental disorder with cerebellar hypoplasia and spasticity
disease|MONDO|32819,disease,MONDO,32819,"hypothyroidism, congenital, nongoitrous, 7"
disease|MONDO|3282,disease,MONDO,3282,ovarian cyst (disease)
disease|MONDO|32820,disease,MONDO,32820,neurodevelopmental disorder with structural brain anomalies and dysmorphic facies
disease|MONDO|32821,disease,MONDO,32821,"myopathy, congenital, progressive, with scoliosis"
disease|MONDO|32822,disease,MONDO,32822,"developmental and epileptic encephalopathy, 80"
disease|MONDO|32823,disease,MONDO,32823,intellectual developmental disorder 60 with seizures
disease|MONDO|32824,disease,MONDO,32824,glycosylphosphatidylinositol biosynthesis defect 21
disease|MONDO|32826,disease,MONDO,32826,"nephrotic syndrome, type 21"
disease|MONDO|32827,disease,MONDO,32827,"epilepsy, idiopathic generalized, susceptibility to, 16"
disease|MONDO|32828,disease,MONDO,32828,"spastic tetraplegia and axial hypotonia, progressive"
disease|MONDO|32829,disease,MONDO,32829,neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities
disease|MONDO|3283,disease,MONDO,3283,epididymal neoplasm
disease|MONDO|32830,disease,MONDO,32830,snijders blok-fisher syndrome
disease|MONDO|32831,disease,MONDO,32831,"pontocerebellar hypoplasia, type 13"
disease|MONDO|32832,disease,MONDO,32832,"intellectual developmental disorder with nasal speech, dysmorphic facies, and variable skeletal anomalies"
disease|MONDO|32833,disease,MONDO,32833,"lower urinary tract obstruction, congenital"
disease|MONDO|32834,disease,MONDO,32834,retinitis pigmentosa 86
disease|MONDO|32835,disease,MONDO,32835,"spondyloepiphyseal dysplasia, nishimura type"
disease|MONDO|32836,disease,MONDO,32836,weiss-kruszka syndrome
disease|MONDO|32837,disease,MONDO,32837,abdominal obesity-metabolic syndrome 4
disease|MONDO|32838,disease,MONDO,32838,"neurodevelopmental disorder with microcephaly, arthrogryposis, and structural brain anomalies"
disease|MONDO|32839,disease,MONDO,32839,noonan syndrome 12
disease|MONDO|3284,disease,MONDO,3284,mediastinum leiomyoma
disease|MONDO|32841,disease,MONDO,32841,"Usher syndrome, type 1M"
disease|MONDO|32842,disease,MONDO,32842,siddiqi syndrome
disease|MONDO|32843,disease,MONDO,32843,oculopharyngeal myopathy with leukoencephalopathy 1
disease|MONDO|32844,disease,MONDO,32844,infantile liver failure syndrome 3
disease|MONDO|32845,disease,MONDO,32845,spermatogenic failure 39
disease|MONDO|32846,disease,MONDO,32846,"osteogenesis imperfecta, type 20"
disease|MONDO|32848,disease,MONDO,32848,"immunodeficiency 65, susceptibility to viral infections"
disease|MONDO|32849,disease,MONDO,32849,"neurodevelopmental disorder with spastic quadriplegia, optic atrophy, seizures, and structural brain anomalies"
disease|MONDO|3285,disease,MONDO,3285,fallopian tube leiomyoma
disease|MONDO|32850,disease,MONDO,32850,neurooculocardiogenitourinary syndrome
disease|MONDO|32851,disease,MONDO,32851,intellectual developmental disorder with impaired language and dysmorphic facies
disease|MONDO|32852,disease,MONDO,32852,"myopathy, congenital, with structured cores and z-line abnormalities"
disease|MONDO|32853,disease,MONDO,32853,"myopathy, distal, 6, adult-onset, autosomal dominant"
disease|MONDO|32854,disease,MONDO,32854,zimmermann-laband syndrome 3
disease|MONDO|32855,disease,MONDO,32855,neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies
disease|MONDO|32857,disease,MONDO,32857,"diarrhea 11, malabsorptive, congenital"
disease|MONDO|32858,disease,MONDO,32858,"developmental and epileptic encephalopathy, 81"
disease|MONDO|32859,disease,MONDO,32859,spermatogenic failure 40
disease|MONDO|3286,disease,MONDO,3286,extrahepatic bile duct leiomyoma
disease|MONDO|32860,disease,MONDO,32860,"intellectual developmental disorder, autosomal recessive 72"
disease|MONDO|32862,disease,MONDO,32862,"hydrocephalus, congenital communicating, 1"
disease|MONDO|32863,disease,MONDO,32863,spermatogenic failure 41
disease|MONDO|32864,disease,MONDO,32864,"intellectual developmental disorder with speech delay, autism, and dysmorphic facies"
disease|MONDO|32865,disease,MONDO,32865,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 5"
disease|MONDO|32866,disease,MONDO,32866,"cortical dysplasia, complex, with other brain malformations 10"
